Object ID,Name,Class,Parent,Centroid X µm,Centroid Y µm
a173b1bc-abec-4f1b-bdfe-c97c6c9f433c,Target: CD3: CD4,Target: CD3: CD4,Other,170.64,4.471
5682f66f-d992-4615-8c94-1b070a83b4e1,PathCellObject,,Other,266.12,4.775
7285b7d8-1441-4cd9-b90e-c2ae0c31a0bd,Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,Other,281.5,3.965
a6d490e0-d257-4000-be30-a7ff579f8878,Target: CD68: CD3: CD4: FoxP3,Target: CD68: CD3: CD4: FoxP3,Other,729.46,4.061
063774bc-376d-4b0f-a8c4-f83aadc35834,PathCellObject,,Other,585.13,5.793
ab9695e7-c3d7-4f9f-91ef-6f657b20aedb,PathCellObject,,Other,600.72,5.481
ead46d75-c13d-4299-8e94-f6208f4e870a,PathCellObject,,Other,96.47,6.106
ce361260-85ae-4a2d-977c-d8dba9638060,Target: CD68: CD4: CD8,Target: CD68: CD4: CD8,Other,718.47,6.103
b8d34b61-bbca-458c-a3a7-17d7b08b2801,PathCellObject,,Other,690.57,7.992
5d466d43-eeef-49d2-a210-7eb5d264d61d,Target: CD3: CD8,Target: CD3: CD8,Other,142.26,8.54
a8761dae-e9bd-46ac-9083-0d94216a15af,Target: CD68,Target: CD68,Other,61.09,4.417
c05222e4-c4f7-4385-9068-6870f955ad35,PathCellObject,,Other,405.49,7.777
5e4885f2-d5a4-46bd-9be2-98db9190773a,PathCellObject,,Other,44.29,9.209
e028df09-ff3e-402b-ad0d-84920cf60060,Target: CD68: CD4,Target: CD68: CD4,Other,183.95,9.372
6e46b7d0-3365-4b2f-8e2f-d90fc7c5523f,PathCellObject,,Other,383.4,8.557
6551df90-bfc5-4cbc-8d6e-c9fafbce3acf,Target: CD68,Target: CD68,Other,55.57,10.06
0252e427-d053-46c3-a067-bf7a223636cf,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,Other,765.77,9.344
96146bac-39ac-4152-88c1-474020bad219,Target: CD8,Target: CD8,Other,226.79,11.94
6c357dbc-05c8-4c79-a232-ebb0722b0e0b,PathCellObject,,Other,109.5,10.01
862780f0-2d81-455f-8032-bd29f3c455c5,PathCellObject,,Other,251.72,14.59
13250cc6-ba00-4e1d-a283-c97acc8103a4,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,Other,750.52,10.28
05742622-dc02-4e54-98c5-bd4c8c2df782,PathCellObject,,Other,66.6,11.66
3bbd55e9-26fe-4acc-9878-607ebb45311f,Target: CD68,Target: CD68,Other,125.44,12.57
8836e9b9-4e86-4984-8dc5-037855e34b3f,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,Other,733.12,14.89
19c3cd7d-9eb3-4f1a-8589-2ff30d05c3c1,PathCellObject,,Other,89.98,13.02
f386165d-430d-40b9-8ae1-87d0e7b26514,PathCellObject,,Other,23.43,13.79
7d8b971a-8e03-4719-bbbf-240f42edc71a,PathCellObject,,Other,196.97,15.89
16dda6bc-ea18-43f0-8280-4685073235fe,Target: CD8,Target: CD8,Other,218.35,12.99
fa6c2821-38d5-474d-94b5-74227f54ad68,PathCellObject,,Other,78.59,14.57
b08ac63b-c411-4624-8950-85cd2b566ecb,Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,Other,718.4,16.84
324934be-e76f-4855-b3d1-836fd1d8f686,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,158.24,14.49
fd134891-e7aa-4fee-8ab1-2b2528b957f3,PathCellObject,,Other,582.61,16.91
1c58ba99-4c29-4bec-8a79-b75960a1d61d,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,Other,742.45,17.86
4f66ba06-41fa-4f8c-a9c0-c3b7688f101f,Target: CD8,Target: CD8,Other,210.34,18.77
1311688e-8767-48ae-b780-ee7b01be4167,PathCellObject,,Other,236,20.06
967c4bcc-4261-48ff-979b-3bef4424ee40,PathCellObject,,Other,68.54,17.8
9732ad49-a04a-4ba1-afb6-72756773424d,Target: CD68,Target: CD68,Other,134.92,18.71
61a720d2-3433-4e2c-a806-822379dd9209,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,149.93,19.48
b2f9a6ad-e977-4cef-943a-fcd372e0706c,Target: CD3: CD8,Target: CD3: CD8,Other,297.46,21.11
9bc5c450-59f9-41a8-bc52-82aa9510c7fc,PathCellObject,,Other,111.33,20.97
db042ab0-7da4-4cfb-b5d3-391acc230b83,Target: CD4: CD8,Target: CD4: CD8,Other,723.94,22.73
3c04df82-3139-4656-a5e3-76381f47a1e3,Target: CD68,Target: CD68,Other,141.15,24.71
2bcf8b02-d730-4c2c-8cf0-7307860cbfca,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,764.6,23.24
47b71671-24e6-4c54-b349-b74c8288ec25,Target: CD68,Target: CD68,Other,93.05,22.71
56b5e44f-0b25-4991-9034-a7bd9f802f8b,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,Other,172.03,22.45
0cb09ce8-75c1-400a-8b77-4916ddf5733d,Target: CD68: CD3,Target: CD68: CD3,Other,79.77,23.48
94b99bd6-e0c0-4508-b32a-f767cc68eb39,PathCellObject,,Other,695.95,23.16
edcc6dcb-75df-485e-86de-965632c2f257,Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,Other,754.99,23.52
336a2cb9-5898-4bc7-8194-e8542f89f0a1,Target: CD68,Target: CD68,Other,41.95,23.83
b548ca26-4c8e-49e4-8f65-f1d189e1c180,Target: CD68: CD3,Target: CD68: CD3,Other,772.75,26.62
0ee408b1-1cf5-44c8-b092-b69b5eb4b812,Target: CD68,Target: CD68,Other,56.64,25.84
ee85c591-c574-46c1-b494-52c6160f3ad4,PathCellObject,,Other,67.61,25.98
2f298e21-be42-4008-9996-8b86f9d48433,Target: CD8,Target: CD8,Other,159.29,26.68
38dbe437-7802-4164-a6e9-f882e71bf81a,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,124.49,29.03
0bf0cfaa-668f-4fba-82b6-02d9183aae6a,Target: CD4,Target: CD4,Other,195.87,30.2
bf444e15-be12-4429-8153-e4d2b1c12d65,Target: CD3,Target: CD3,Other,81.94,29.96
0bc42903-12ec-415e-8a11-f03704bef335,Target: CD68,Target: CD68,Other,28.81,28.69
3cff613e-0d1b-4e47-8d89-1458232068d7,PathCellObject,,Other,660.63,29.49
9f91915d-a452-4a81-b8b8-43637a46b3f2,Target: CD3: CD8,Target: CD3: CD8,Other,150.23,30.32
5a931493-e938-428d-b973-b935d556e6a7,PathCellObject,,Other,245.78,28.72
0429c75b-9e5d-4cb6-907a-3007a969e577,PathCellObject,,Other,375.96,31.52
d5b71156-8499-4471-97ca-a70e50f8d6a7,Target: CD68,Target: CD68,Other,462.76,30.15
291c7a9c-9e62-435d-9987-d6794c9b3e72,PathCellObject,,Other,581.64,30.47
01cbdf18-9215-44f4-b323-8395bd038018,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,728.6,30.4
b8fa2b59-e55e-4d10-aed9-4b2d65fe4737,PathCellObject,,Other,106.32,32.67
1bf06a47-25c3-443d-992a-02e205a6a809,PathCellObject,,Other,314.74,31.29
bc343c55-0eef-4bb5-9385-abb4d8036311,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,752.9,36.08
8fb17b0c-5f6d-42bf-8749-8ce31f7832a8,PathCellObject,,Other,210.8,30.64
662374fa-7366-45de-bbf8-ec3ecdaeef07,PathCellObject,,Other,283.28,35.39
