Object ID,Name,Class,Parent,Centroid X µm,Centroid Y µm
649b8294-c8e4-41de-babe-21c00c982127,PathCellObject,,Tumor,738.98,6.615
8b63c85c-45aa-4f70-a7f6-6fc4c5d60262,Target: CD3: CD8,Target: CD3: CD8,Tumor,663.14,8.979
e9eb69e8-b599-4d38-80c7-da585a8a87a7,Target: CD3: CD8,Target: CD3: CD8,Tumor,446.55,14.65
e483cbc8-7ad2-4315-8f24-e185418161cf,PathCellObject,,Tumor,178.6,16.01
09567619-0bc6-4164-8943-97eea25c97b8,Target: CD3: CD8,Target: CD3: CD8,Tumor,719.89,18.71
18577b4b-0c64-4680-85e1-aa6f3039d60b,Target: CD8,Target: CD8,Tumor,670.49,20.63
022cc15a-dc56-48ef-af04-bcb3bf92414a,PathCellObject,,Tumor,711.23,24.89
3921469e-23cf-49fc-a178-c28043407b05,Target: CD3: FoxP3,Target: CD3: FoxP3,Tumor,361.8,23.5
ddc9efe0-acaa-41ff-b285-6b3168f785f4,Target: FoxP3,Target: FoxP3,Tumor,498.22,25.54
80d47883-b96f-4ad1-b2af-7e18a8983a39,PathCellObject,,Tumor,780.65,27.57
4e43f7b0-f467-449e-af4a-388760425d61,PathCellObject,,Tumor,468.56,28.84
a50da2b1-7cd7-40ba-81af-0c21517d12ef,PathCellObject,,Tumor,612.76,30.56
63094bac-633d-433e-a459-c238da049a01,Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Tumor,700.83,28.58
81b38bfa-e81f-4c70-9323-99ebbd43ede1,PathCellObject,,Tumor,722.21,33.15
96bbd1ac-505e-46f0-966c-410990f007ca,PathCellObject,,Tumor,442.64,30.73
4a3247e2-640e-4f16-a05d-7015805312b6,PathCellObject,,Tumor,480.02,35.23
cc14fca0-fb87-4fca-bfb2-98af19a06add,PathCellObject,,Tumor,364.5,37.26
86aabdb6-e53b-4aa2-981c-8d31a021f819,PathCellObject,,Tumor,367.07,46.99
1e1267c7-744f-4816-9076-e638d9174baf,PathCellObject,,Tumor,505.99,45.91
a70eff72-78f5-4547-98c8-4fe2d8b88796,PathCellObject,,Tumor,617.04,46.6
19180258-4c49-41b7-b60d-5c1dfea3ff34,Target: CD3,Target: CD3,Tumor,766.9,45.84
d7e86d1a-a853-4b94-bd14-66db1beaf6dc,PathCellObject,,Tumor,476.87,51.75
2f7b191c-2a8e-446a-b4c7-29cab1a9e0e9,PathCellObject,,Tumor,498.75,52.02
90776fb5-9bc7-4bac-9134-98cee9c4efed,PathCellObject,,Tumor,715.02,52.14
6b0d60f4-9628-4ecb-941e-1f54adb24523,PathCellObject,,Tumor,354.86,51.88
82bbeb74-57a7-4e17-b480-3f0744e77e66,PathCellObject,,Tumor,312.9,53.2
4d6cb4f3-f786-4a34-8fa4-724d44d965ea,PathCellObject,,Tumor,770.59,56
f5125389-26c0-428c-8e4f-fcae37cba78f,Target: CD8,Target: CD8,Tumor,583.5,55.6
f0fe1102-ce1c-4c2b-aaa9-34724c260a74,PathCellObject,,Tumor,427.94,54.74
642cfc97-9c17-4268-861a-4137729d93ec,PathCellObject,,Tumor,290.03,58.77
28772031-b17f-43c6-af23-d0277c7a0c3e,PathCellObject,,Tumor,738.92,64.38
cee8e68e-778d-48e7-b267-333ef80c316d,PathCellObject,,Tumor,794.57,61.75
d4aeddbe-1d51-458f-b846-d7d373f58236,Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Tumor,539.66,66.75
5f9497f7-9808-45fe-b34b-818121530a4a,PathCellObject,,Tumor,610.05,67.8
2aee2990-72d7-48f0-9644-ef266db32176,PathCellObject,,Tumor,489.86,69.99
4c477819-5856-42c7-b5b9-24b98c8fbc02,Target: CD8,Target: CD8,Tumor,751.56,72.35
0d6897a5-bafc-40c7-b83e-f2b9d3f9b6b4,PathCellObject,,Tumor,590.13,73.82
3cc3adbb-5081-4eb0-9ffc-00d94e711d6a,PathCellObject,,Tumor,600.82,78.95
4662c2f6-78fc-4799-b7a5-7294ecf3a5c2,PathCellObject,,Tumor,732.14,79.71
e0984143-555b-4f6f-ae4f-0e57d1ff03b9,PathCellObject,,Tumor,782.45,77.07
e681b632-7271-48f0-ac13-04199634ddbc,PathCellObject,,Tumor,299.17,76.52
324b43cc-8ce9-4c54-af48-f4ed2ddfc7ba,PathCellObject,,Tumor,646.49,79.33
0c0a057c-c35a-4a19-9d44-b5adb338dd08,Target: CD3: CD8,Target: CD3: CD8,Tumor,283.86,81.94
b4a58e72-b568-4f89-8bf3-e21c00d3de44,Target: CD3: CD8,Target: CD3: CD8,Tumor,218.45,83.65
0244d0b2-0904-4c24-a46a-f07c18a23aca,PathCellObject,,Tumor,418.91,83.75
bb48361a-03ba-4ff4-a9a3-5b17e76e0ea5,Target: CD8,Target: CD8,Tumor,741.5,84.93
61578169-df81-4efd-93aa-579bfd291663,PathCellObject,,Tumor,677.8,84.27
2744428a-fd75-43eb-98ce-9c4beeae986f,PathCellObject,,Tumor,294.57,84.03
9672156d-af2a-4b57-866e-47d31b45f8d6,Target: CD8,Target: CD8,Tumor,364.21,82.35
a0e275da-47a8-45ed-81f0-5ea639f1319f,PathCellObject,,Tumor,775.92,86.26
a83bf25b-5420-43a2-8430-7a0dc816a3da,PathCellObject,,Tumor,666.77,86.5
b8d0edb5-d009-4df3-8dd9-d15232f27d49,Target: CD3: CD8,Target: CD3: CD8,Tumor,300.97,88.85
6801acab-3fc5-41b0-b391-4fa228346585,PathCellObject,,Tumor,465.25,89.54
d4ffc193-456f-4025-b015-ddb291158e24,PathCellObject,,Tumor,368.05,91.13
7b0af8b5-b830-4732-8d5e-6c472e5ca825,PathCellObject,,Tumor,724.34,90.15
551f52ce-05b6-4e88-9181-cd6ac047c09d,PathCellObject,,Tumor,789.34,91.38
17b2805b-e590-4c7a-adba-df4022bd47f0,PathCellObject,,Tumor,428.8,91.62
3ea12f59-a921-417a-9cb0-e3e9ba70a129,PathCellObject,,Tumor,288.23,93.73
6444ffbf-91ac-4a9b-8963-4cb91388f17d,PathCellObject,,Tumor,714.62,92.31
3331029c-2b8f-43f1-b9b3-aec0db1b33d1,PathCellObject,,Tumor,353.4,95.38
d6798f8a-e8ed-4aac-862a-de1d926242bf,PathCellObject,,Tumor,772.58,96.09
f3850ccc-942a-4505-8d64-072da09ac81d,PathCellObject,,Tumor,105.93,96.52
d7885487-2aab-4208-8b99-a936958791f5,Target: CD3: CD8,Target: CD3: CD8,Tumor,304.95,99.72
7c79e69d-32ee-4656-8375-53b4dcd91654,PathCellObject,,Tumor,417.03,101.29
5b9feb9b-6b69-4d70-a79d-c99ed707fc4e,PathCellObject,,Tumor,740.34,100.75
c7df6fa2-c501-40e5-b996-c9c5955cf36c,PathCellObject,,Tumor,779.23,102.87
93c0e8b4-d18e-4c18-935f-749feae59b86,PathCellObject,,Tumor,437.82,105.05
c81e770a-e464-49be-8a74-1c843e1f40b2,PathCellObject,,Tumor,361.9,104.76
91dad5d7-7143-41a5-8bcb-be31dddc9abf,PathCellObject,,Tumor,325.22,104.36
845d5276-d10d-4ce2-a897-1856d3c92831,PathCellObject,,Tumor,469.98,105.09
e3a1be36-ef76-467e-9f2f-f95e2ce7359a,PathCellObject,,Tumor,480.3,105.59
0b84d6c7-0702-4a01-8e8f-c4d4937ec045,Target: CD3: FoxP3,Target: CD3: FoxP3,Tumor,447.74,110.47
cd06a9cf-a7ff-4587-a50f-bcc871258bc1,PathCellObject,,Tumor,335.29,112.54
c338abbc-75c9-4783-8208-3552b27e2fbe,PathCellObject,,Tumor,611.24,114.12
78978260-cbe2-4f22-8e5c-cf429ac9e1db,PathCellObject,,Tumor,543.09,111.35
f79c42e2-85e4-49a5-8b7f-e36392733893,PathCellObject,,Tumor,462.83,112.54
212544a0-20b7-4194-addd-e7e980562230,PathCellObject,,Tumor,426.31,111.75
a69d435a-c9a6-47a1-b32f-eaeedb232748,PathCellObject,,Tumor,672.97,116.31
48669c6d-e05d-41a4-b6ba-90b9aa11bf65,PathCellObject,,Tumor,472.23,117.13
29b73f2d-bb54-4918-93ef-38a0bbae2792,PathCellObject,,Tumor,431.68,121.38
