Object ID,Name,Class,Parent,Centroid X µm,Centroid Y µm
d21b8630-7994-4c8c-94f8-b63228684258,PathCellObject,,Tumor,14.66,8.222
9e1616c1-6b3e-4297-8d19-a2cd2fefcd82,PathCellObject,,Tumor,24.98,9.038
bc3d2691-2905-42f6-bb01-f14b562108ef,PathCellObject,,Tumor,51.13,15.61
fc58a008-42ba-41b5-91dd-fe87a7969a53,PathCellObject,,Tumor,90.43,34.44
11e0b3a9-cde4-4a6c-96dd-47066b7915bb,PathCellObject,,Tumor,765.09,38.82
8f1d3182-f013-4884-a1e2-69e1a8284e5f,PathCellObject,,Tumor,82.93,40.01
fef388e8-2a15-4da1-8b0f-4e118aa4fa0f,PathCellObject,,Tumor,66.85,47.24
c3f91b8c-3206-4f0a-82fa-c074b91e9ff2,PathCellObject,,Tumor,780.4,50.37
6112a3dc-318b-4467-aae4-b7a7b2be2b73,PathCellObject,,Tumor,59.02,52.59
49e1dd81-8626-4cc1-802d-700db288b6a4,PathCellObject,,Tumor,784.88,56.57
a98d0c92-97a9-4960-a90d-30f36059c482,PathCellObject,,Tumor,792.32,56.17
8ca34723-c9b2-4a4a-8a27-c1b0b2b92973,PathCellObject,,Tumor,86.23,58.98
af410d5c-da31-4a6d-aebd-17f8cc00dca4,PathCellObject,,Tumor,100.53,59.68
72d670f5-1cf1-4bae-a1cf-9f110e331e78,PathCellObject,,Tumor,795.64,65.99
8ada08f8-39c8-453e-8f35-6897a7bd0c30,PathCellObject,,Tumor,82.95,78
37c821f3-c277-4420-a193-4d39ac18f9da,PathCellObject,,Tumor,77.05,84.09
de8e3cb0-1cb5-4afc-a77d-8410f8d36a9b,PathCellObject,,Tumor,112.9,91.65
c7627c21-584e-46d5-a339-d82fda1a4069,PathCellObject,,Tumor,77.49,93.67
30492db2-2622-4ba5-802b-a8399b0744ef,PathCellObject,,Tumor,139.96,95.04
32e6c1d8-c451-4052-9a1e-571d0dae27b3,PathCellObject,,Tumor,5.793,103.23
9f15d851-053a-40ae-b315-637eef9bedda,PathCellObject,,Tumor,8.193,113.2
db37fc3f-98ef-4ed2-8f16-cb6b596a5fed,PathCellObject,,Tumor,30.99,116.32
ce42e766-457d-4b99-9beb-cb0a09afeca9,PathCellObject,,Tumor,50.89,124.89
744bfac3-a4cd-4db0-a362-ff70c92ac0a6,PathCellObject,,Tumor,702.61,125.18
c5a0d4b4-eade-4a21-8aba-99909d6bb291,PathCellObject,,Tumor,40.58,130.38
36e4af98-8244-4b2d-8d6c-cb1089b0d33f,PathCellObject,,Tumor,116.45,138.59
2b634e99-c8ce-4f5d-957c-b8dc6a0719a1,PathCellObject,,Tumor,87,138.17
649c7f60-5c0d-4b19-89d7-a8d2eeff60cf,PathCellObject,,Tumor,33.28,140.67
57e1597d-c606-4c4d-b928-cb940253bed3,PathCellObject,,Tumor,23.68,142.35
33a77e80-4197-4c6e-9454-ae69d16f2a3a,PathCellObject,,Tumor,98.64,144.64
0df36b8a-f33e-41ac-b8f8-c83e458aefcf,PathCellObject,,Tumor,89.23,148.26
a33778c5-36f1-4db6-bb81-d39619a0e3bd,PathCellObject,,Tumor,40.34,146.19
b4cf0cd1-0cb3-4546-b1ac-b5ea9619882f,PathCellObject,,Tumor,8.57,147.76
a202351e-a7d6-41bf-84f6-69037d4f8d15,PathCellObject,,Tumor,16.43,154.57
7e6c7686-0141-4524-96f8-37b000dc87cd,PathCellObject,,Tumor,33.99,152.79
f2660d9d-2bd0-48d6-9bfb-e92ad3239ce5,PathCellObject,,Tumor,103.87,156.01
4f6cb44c-7057-4382-bfc7-89ce0c89c601,PathCellObject,,Tumor,3.052,156.46
fb9e8312-a5cf-4d00-a864-3984d827b0d4,PathCellObject,,Tumor,25.12,159.53
986a8b4e-6c5c-4859-90f6-283bebf5c111,PathCellObject,,Tumor,43.86,157.9
