Object ID,Name,Class,Parent,Centroid X µm,Centroid Y µm
d16f3c76-ef71-47d3-80ad-003ab5b4a95a,PathCellObject,,Tumor,46.41,11.45
8908caba-ae5d-4fcd-92a8-9f42a2c6820b,PathCellObject,,Tumor,41.99,21.34
546f750e-5241-46ff-9295-0fd93b598b37,PathCellObject,,Tumor,308.96,18.7
5a0a6641-c35a-45ce-b334-9ff6a0b5d3b3,PathCellObject,,Tumor,32.13,20.05
eb0d94c2-c79c-46ba-8cc1-7804ecf7cbaf,PathCellObject,,Tumor,294.34,23.06
fead5e1e-e92b-47a3-81ee-35a3ed538bda,PathCellObject,,Tumor,37.79,28.62
68585f71-a1a7-4175-8a78-26ed9a106e5e,PathCellObject,,Tumor,357.9,30.24
c0dec876-2c24-42b9-b4fe-30eaea8e5311,PathCellObject,,Tumor,311.04,31.41
09334b37-78bf-446a-af31-bfb98b5f724b,PathCellObject,,Tumor,327.63,32.44
715fdaf2-92e0-4d00-b8a4-62a54f71af4c,PathCellObject,,Tumor,32.61,35.65
88314e64-90ee-4432-b434-e69dbfc2c625,PathCellObject,,Tumor,294.56,35.99
8475300b-d35e-4e9b-a5e8-c99c7107145b,PathCellObject,,Tumor,256.47,35.14
c69c5057-f5e6-4e5c-9366-a30c648f741f,PathCellObject,,Tumor,273.14,38.27
290c2a72-5051-4358-9c16-36cef72bd64e,PathCellObject,,Tumor,242.89,38.67
e2267b2f-735a-4df6-988b-d1b0d71f4593,PathCellObject,,Tumor,337.81,41.18
260b1434-d5de-44ac-91be-6928308b6809,PathCellObject,,Tumor,367.2,44.61
7a03ad68-5ef1-4355-ac3c-fc5ad68f0872,PathCellObject,,Tumor,27.2,45.02
babb0fa2-0b5b-48b7-bc6e-e13352f663ed,PathCellObject,,Tumor,312.31,44.28
cacd1172-eb4c-4aa3-8bb1-824893762d70,PathCellObject,,Tumor,323.48,47.48
adf4e6ec-5efb-4ae0-a008-52220a1fd9f0,PathCellObject,,Tumor,262.07,43.91
028e52b2-dffa-4579-9dcb-9004187e551d,PathCellObject,,Tumor,254.8,45.69
e354ae1b-b528-4e96-979e-1dead9cf4afa,PathCellObject,,Tumor,270.07,49.52
327bb148-5174-4bc7-b934-9e939801f98b,PathCellObject,,Tumor,349.82,49
a952a10d-9120-44c0-b032-a74600346d66,PathCellObject,,Tumor,244.22,51.25
1cdc4a49-00a3-4e18-a62d-b33d8087bce7,PathCellObject,,Tumor,304.14,48.77
a284d26c-7bb8-4e58-8775-bdaa134fad7d,PathCellObject,,Tumor,259.63,50.95
855640ba-34e3-4f23-9044-52c72bc55d15,PathCellObject,,Tumor,336.56,56.36
07a7e04a-863e-463d-9d63-b57f0991329b,PathCellObject,,Tumor,215.87,56.12
808da383-c554-428c-8458-377110f51e55,PathCellObject,,Tumor,251.34,58.15
22654f74-8add-41ac-9653-c75cb298e87d,PathCellObject,,Tumor,491.7,54.29
8f15fd57-91a1-4ed6-8c0d-cc250539e568,PathCellObject,,Tumor,258.25,59.38
792bdb11-ae30-454c-96ba-0f33a9346101,PathCellObject,,Tumor,266.92,59.33
62ab808b-b25e-466d-89c3-77ba34e10055,PathCellObject,,Tumor,289.08,60.28
4033043c-f7cc-41f0-8191-9af1a6550f54,PathCellObject,,Tumor,321.71,58.58
8e4533a9-b33d-4de0-98f4-c34b506ac7a1,PathCellObject,,Tumor,230.42,63.48
7fe118c7-49eb-4c5c-b312-1abe9c07dd89,PathCellObject,,Tumor,500.48,58.87
ed778075-02e9-4476-917b-9bd903537081,PathCellObject,,Tumor,308.83,59.36
e1db1714-3217-4f64-8138-8e73c7cc50e6,PathCellObject,,Tumor,355.84,59.99
b1103a0f-5cea-4419-b7af-d061c1ead4e7,PathCellObject,,Tumor,278.35,60.86
76cc82b4-f875-4f60-b36d-110d3736cb4e,PathCellObject,,Tumor,9.432,59.45
9b58d5ad-fafc-4c8a-a24d-0be05ab9d39d,PathCellObject,,Tumor,328.4,62.13
1f10a91d-7a10-44ea-ace8-7aeafc949a6a,PathCellObject,,Tumor,194.67,64.02
613d4dbe-078b-4d8d-accc-249764f3628d,PathCellObject,,Tumor,535.86,63.18
59ef7907-c689-4055-beb4-a167f7a1c82b,PathCellObject,,Tumor,22.49,65.48
6ba06fc8-cd0c-45b2-be84-e9f7f93b30e3,PathCellObject,,Tumor,300.45,67.94
dcc6a21a-4181-4012-978d-94946b889b4b,PathCellObject,,Tumor,347.21,66.35
3dabe338-2dc8-4a2c-bd90-9f12abfb5a2a,PathCellObject,,Tumor,319.2,66.71
100bd9df-7a20-4f7d-bef8-d4ff90898bd6,PathCellObject,,Tumor,205.55,69.71
0e92344c-b90e-47a1-b27b-0bd7f84a9b03,PathCellObject,,Tumor,337.55,70.03
752dfb93-cb5b-45ea-9d2c-01554e9f873e,PathCellObject,,Tumor,363.34,74.49
68b41d3c-4653-4f8d-bc64-992cd137c800,PathCellObject,,Tumor,516.39,66.63
2dbf2b47-9d87-41df-b563-18c954611b24,PathCellObject,,Tumor,372.94,68.34
7ff9c131-a549-42e6-a3db-a32b20a023c8,PathCellObject,,Tumor,507.61,67.2
7e5344ef-f275-44a4-a0c8-b85bee1f8ddb,PathCellObject,,Tumor,7.837,70.22
12f4c8e0-60f4-476a-8ac7-d91405018fcb,PathCellObject,,Tumor,311.47,70.23
32201f20-af27-42cc-951a-4f51a3e75015,PathCellObject,,Tumor,276.42,72.9
555a8b9c-b2e7-4ff9-8050-7a72b70d29c7,PathCellObject,,Tumor,388.35,70.11
a588406f-3984-44b3-a32c-fd414843df91,PathCellObject,,Tumor,524.45,67.99
a8c2b5fa-499a-4183-b506-85722088b5f0,PathCellObject,,Tumor,216.67,73.72
fd031402-c98d-47ed-ba33-f16be9d6900d,PathCellObject,,Tumor,401.83,71.44
29d752c9-31e7-4453-9c21-f731d7bdd3c9,PathCellObject,,Tumor,257.6,73.98
1170efa9-759d-4f00-b6d1-85dceaba4f13,PathCellObject,,Tumor,380.83,75.8
852cc037-aaec-43b5-9e9f-6593983919e1,PathCellObject,,Tumor,328.39,74.63
5d698294-d889-4809-aaa3-bc3ab352700c,PathCellObject,,Tumor,520.67,77.27
93ce137c-5c73-4bfe-b95b-a9ccd1e2a0fa,PathCellObject,,Tumor,183.79,77.85
187161e6-f327-4858-a799-3719ccad08c4,PathCellObject,,Tumor,230.73,77.86
