Object ID,Name,Class,Parent,Centroid X µm,Centroid Y µm
080f60e6-6750-476c-bd29-0a089120af0a,PathCellObject,,Tumor,357,2.557
e9aba9cc-9a01-4245-b4df-26411a83cf62,PathCellObject,,Tumor,641.48,3.645
5bef1564-8538-4ded-8af3-e963d257daf3,PathCellObject,,Tumor,543.85,2.305
fa7ed509-d92b-4eb2-a347-c612775eab10,PathCellObject,,Tumor,614.38,4.93
1fbd6bb7-6d5b-4761-b8d7-2b51450cc6b8,PathCellObject,,Tumor,654.93,5.031
bc4ad4e6-3f3e-4885-b9e6-e02f7e9feb42,Target: CD8,Target: CD8,Tumor,680.94,4.251
a5f4ed07-9403-4ade-bff0-56eb99f67fea,PathCellObject,,Tumor,739.41,4.755
eb156bd8-f6fa-4291-bde6-cef196e03dfc,PathCellObject,,Tumor,228.17,5.133
6a9c3018-77e5-43f5-b78f-e06e9ac9bcc9,PathCellObject,,Tumor,499.61,5.634
e22559ea-cdd0-49d3-b442-abcc8c5e04ba,PathCellObject,,Tumor,530.1,5.311
56bca202-3ff5-43a0-b4a7-17c9d45e0056,PathCellObject,,Tumor,565.02,4.782
9c2761c3-8617-422e-8ef3-a3c212d27cb8,PathCellObject,,Tumor,414.93,5.651
4a0e996f-ad18-40ef-a776-c75221c96b5a,PathCellObject,,Tumor,430.28,4.161
b5b485c7-b521-4617-9a80-210bff601c01,PathCellObject,,Tumor,794.21,8.065
0d7ccd93-8ea2-4443-9087-34623841aca5,PathCellObject,,Tumor,168.45,8.035
bd588a21-f6c1-4a92-b291-1555c1815384,PathCellObject,,Tumor,590.28,6.599
9f65698e-9640-4e21-92ad-bbdc0d60fbd7,PathCellObject,,Tumor,604.93,5.348
ce77a21f-4f8d-42a1-a5a4-37fabdd3f0f8,PathCellObject,,Tumor,149.27,8.016
b3a888c6-2858-4273-a306-e6a530dc213f,PathCellObject,,Tumor,273.87,6.485
8da75786-0fb7-471f-acca-3635e492cb7e,PathCellObject,,Tumor,201.37,10.44
1ffec35a-fca0-4e02-920a-0d39f92c5958,PathCellObject,,Tumor,361.71,9.241
41733ff1-9daf-40c5-8563-58daf72bd589,PathCellObject,,Tumor,541.94,10.88
954eaa96-7634-4e85-aa7c-a795d260b737,PathCellObject,,Tumor,552.54,10.76
0e0cd6fd-b6d7-458e-94fa-9c1a41496ba3,PathCellObject,,Tumor,259.92,7.883
4be6a8d3-8dae-415b-9028-4ef1b1130d97,PathCellObject,,Tumor,106.98,10.01
adc9a586-36cd-4e7b-a5b2-b5a518d563cb,PathCellObject,,Tumor,287.63,8.796
0f4ef065-56db-4bdf-9300-fc1516947bd7,PathCellObject,,Tumor,77.5,9.46
3f8be860-0158-478e-959c-9fc49a88d765,Target: CD68,Target: CD68,Tumor,492.33,11.37
2d726ace-c5cc-4e9f-a548-7f269256664d,PathCellObject,,Tumor,689.84,11.25
5ef5a286-c2c2-4a2c-b2f0-3ef972d78354,PathCellObject,,Tumor,18.08,14.13
a06e4092-f738-422a-9ea5-d7a92ccacdb5,PathCellObject,,Tumor,354.77,13.26
2633b132-053e-476c-9907-757d56b26cb7,PathCellObject,,Tumor,7.111,14.87
8f9ee7f9-ef05-451b-81f1-9059127bfbf4,PathCellObject,,Tumor,427.58,15.83
02959644-e01f-4d65-b6c9-4e7f4eb32396,Target: CD68,Target: CD68,Tumor,452.28,13.09
bccc0b88-b3c2-40b2-b4f0-f1fd372305da,Target: CD68,Target: CD68,Tumor,460.45,12.9
f8e36db5-b8f9-4d70-905b-912596f77de3,PathCellObject,,Tumor,193.02,19.2
ca559cc7-3646-4a9a-ba3c-5a272ccc550a,PathCellObject,,Tumor,280.82,17.29
f9c0ad1b-03cc-4db4-8350-2cb70f5d9fad,PathCellObject,,Tumor,673.55,14.06
c2bd756d-162a-4cdb-b918-233f77149aad,PathCellObject,,Tumor,466.01,17.46
4f344f2a-f9e3-41e7-8889-8a82c271b136,PathCellObject,,Tumor,267.89,16.14
a39e0f3f-f5d4-4301-98ec-38784f52be2d,PathCellObject,,Tumor,346.64,14.35
3c25d53a-516c-4437-bf3b-7b5c8ad8701e,PathCellObject,,Tumor,410.97,16.4
becd3d7e-cffc-42f4-b060-e24bc5a830da,PathCellObject,,Tumor,184.6,16.52
ad8b371e-8c04-4a87-81a5-fd2a7fd4791b,PathCellObject,,Tumor,84.9,19.2
d3c22dfd-729a-47a8-a972-6d0f25ef6c57,PathCellObject,,Tumor,257.26,16.88
dcbea873-e255-42ba-ad43-7a5fba6ddc36,PathCellObject,,Tumor,599.73,19.5
