Object ID,Name,Class,Parent,Centroid X µm,Centroid Y µm
964f4a2d-0ac5-4112-b1be-72cffe3b4aa0,PathCellObject,,Tumor,616.58,2.871
97c8b081-7cfa-41cd-b3b4-4ba20d269d1e,PathCellObject,,Tumor,489.62,4.916
2fb9adac-f294-492b-9feb-ee9658fbfc97,PathCellObject,,Tumor,581.94,4.204
74e60829-d890-4272-8042-af3400282690,PathCellObject,,Tumor,632.12,7.401
2165278f-ba7d-4465-9db2-a0b55feed6cc,PathCellObject,,Tumor,701.74,7.092
48a1716f-67c6-4456-b2be-1a3ecdecc327,PathCellObject,,Tumor,600.78,5.452
f7300c53-0eca-4d93-aa59-27f1fda9b766,PathCellObject,,Tumor,678.7,6.988
4d92a248-abf9-45d5-affc-9b36d4781d7a,PathCellObject,,Tumor,664.26,5.562
90e2e72d-0af3-4bad-99e1-484b98ea54ff,PathCellObject,,Tumor,300.04,6.69
75428fab-8d31-4b42-ae54-eb03f0a9ada0,PathCellObject,,Tumor,645.96,10.69
3db39bb7-e959-4897-b453-5864fe7814d2,PathCellObject,,Tumor,194.4,8.85
aef3375a-180d-44ef-b15b-565349136188,PathCellObject,,Tumor,690.48,12.02
7ac0b28e-93bd-4c2a-99cc-cfecdc41e9eb,PathCellObject,,Tumor,617.31,11.07
7629e8b0-3d82-43cc-a1ee-50a64cbea22b,PathCellObject,,Tumor,729.05,12.5
f3b90e4f-4030-4e59-84e1-791879f343f0,PathCellObject,,Tumor,124.06,13.63
3a5f7391-5bfa-468b-8bcc-9aeabc2271a9,PathCellObject,,Tumor,552.46,16.44
99c4bff5-b86c-4699-a3da-66293856ac54,PathCellObject,,Tumor,719.34,15.4
d2f31c67-fd1a-49d5-bd75-c7558dc9ea2d,PathCellObject,,Tumor,293.29,14.9
6198c999-af88-4361-8df1-771188fb85f1,PathCellObject,,Tumor,357.86,16.19
c82db6c8-3ada-4d5d-b769-ceb26f285273,PathCellObject,,Tumor,626.67,17.77
cd1829ef-d91c-458f-bc5a-f8a2c82ca395,PathCellObject,,Tumor,670.38,20.3
a6d0036f-23d0-4db4-a0bd-941be22885af,PathCellObject,,Tumor,468.32,16.76
1ce30b0b-ffce-4d07-81ab-35606d1da428,PathCellObject,,Tumor,150.87,19.66
8cff6127-530c-4d45-b42d-51dc3534a833,PathCellObject,,Tumor,110.12,17.89
8f045413-04f9-4fdb-81ed-d15d65b9f179,PathCellObject,,Tumor,569.08,17.43
958bc20d-9fb9-4fad-91a1-2d90227710ee,PathCellObject,,Tumor,582.83,20.53
df692208-69a2-409b-b47e-2312c7298fe8,PathCellObject,,Tumor,457.27,20.67
604d3d5a-14c2-44b0-a5b7-814010f6c38c,PathCellObject,,Tumor,700.79,20.95
c70ebf40-b8cd-4ab3-ace1-46b4c30ff949,PathCellObject,,Tumor,201.51,20.89
94a498e3-4628-483e-a2fe-e36dfe36f698,PathCellObject,,Tumor,683.6,22.59
f36fd9ef-12e5-45ee-9ce4-8bc59b8db8bb,PathCellObject,,Tumor,600.69,21.42
3e007ffc-4fa5-451e-a2df-5a2d27d1bb81,PathCellObject,,Tumor,749.57,25.16
e07105db-553e-4170-bd35-c35095721427,PathCellObject,,Tumor,607.94,27.42
81ecf282-3232-4363-8bed-0ee70a3eaf52,PathCellObject,,Tumor,657.33,23.84
a0bc49c6-ce82-4ff2-b0b5-182dd268a7ba,PathCellObject,,Tumor,136.39,26.19
b4c6a246-31f4-4547-9d6a-3402df5df9e6,PathCellObject,,Tumor,617.25,24.91
3f40d832-6744-4bdf-9163-da2c2ce088f2,PathCellObject,,Tumor,326.87,27.5
4fdd1c99-6ebd-42c3-b4cf-3c7424b847a7,PathCellObject,,Tumor,565.48,29.37
a115a39d-eeae-4707-b552-a504ac3d8dc6,PathCellObject,,Tumor,312.66,27.12
30345f3f-010e-408d-b05a-d85a7b4ab66a,PathCellObject,,Tumor,528.46,29.29
515b1894-bf11-46e2-bdbf-948c7b6282fe,PathCellObject,,Tumor,592.19,30.78
bf0a13ae-0eb0-446c-a6e8-30e1c4debe43,PathCellObject,,Tumor,633.52,29.77
c054f4c3-f0db-4270-9000-91493701e1ff,PathCellObject,,Tumor,725.02,28.26
a70478ce-e539-4849-8f31-58e0c6c40f55,PathCellObject,,Tumor,301.59,30.37
e9b5c2f1-3f8c-406d-8b25-ca51f66cb985,PathCellObject,,Tumor,735.96,33.61
a1be0272-da16-49e4-b49d-8fe5cd9adc97,PathCellObject,,Tumor,511.32,33.62
ef3c5555-35fc-48b8-a677-9f429370afb2,PathCellObject,,Tumor,291.2,33.55
312137f3-8636-4236-9903-970a49ad1762,PathCellObject,,Tumor,277.34,34.91
ca011fb9-6585-4dfe-aa2c-340629aa122f,PathCellObject,,Tumor,451.71,35.29
c90f2e58-e89c-4492-9cbb-19f4481c6d35,PathCellObject,,Tumor,711.59,34.57
aaaded5f-3d88-4cf4-a1de-b8c35982ef05,PathCellObject,,Tumor,541.49,35.15
fad65f1c-d166-42b8-bd0a-6dabbe54c550,PathCellObject,,Tumor,380.9,37.52
38242c57-f03c-4b44-b97a-42f286a49f20,PathCellObject,,Tumor,328.49,38.88
a15c7fca-ba64-4e62-ba07-026ab86d96a9,PathCellObject,,Tumor,263.18,38.73
70b2aef2-62e1-4bbc-8986-0eef574af0d0,PathCellObject,,Tumor,298.03,42.91
4c2661f0-2ea1-40cd-a54a-5657cbd9acc0,PathCellObject,,Tumor,500.64,45.2
d1c809fe-0905-4794-b8d2-1abda0e57ebc,PathCellObject,,Tumor,634.5,44.87
6244b2ad-4443-4771-bb19-46f8ac175419,PathCellObject,,Tumor,586.85,42.91
ae1bbd41-1603-41c8-98a8-33730589a899,PathCellObject,,Tumor,332.28,47.57
33423d23-c4fe-448b-8658-731baa109a43,PathCellObject,,Tumor,577.85,44.48
7046314e-bbe8-4c87-93bc-02c42b56d982,PathCellObject,,Tumor,620.92,46.67
bc4a6d6b-1ac3-49ec-ae8d-37a0f19b5da0,PathCellObject,,Tumor,693.83,46.51
09f1cfbf-38bf-4144-8a58-699342fd87f5,PathCellObject,,Tumor,714.05,46.88
d9d5bce9-6d7d-431a-a3c6-43dcb5e5c891,Target: CD8,Target: CD8,Tumor,548.1,47.62
979432ef-82d7-43e3-bdeb-5b3ce1fde0a1,PathCellObject,,Tumor,653.05,47.37
01cf6885-693a-4272-879c-5bc83aebd897,PathCellObject,,Tumor,729.02,50.22
d61a9219-52e8-44aa-becc-fd55d3a76121,PathCellObject,,Tumor,524.92,47.88
b7f1f350-1a20-4471-93fc-bfd61d5aca29,PathCellObject,,Tumor,598.29,48.64
bcab727b-488a-4ce5-8d8e-b65470c67ba2,PathCellObject,,Tumor,764.37,50.52
5e176f2c-8f6d-42ef-8d55-d3a273b3b900,PathCellObject,,Tumor,560.49,53.16
6385ab4a-d21e-4302-9df9-5dcda00994f2,PathCellObject,,Tumor,140.41,52.91
9f578908-7210-4a64-aec3-bb53921f3856,PathCellObject,,Tumor,584.58,54.85
8bb7363f-48d5-4e35-b7b2-6922cd3ee3db,PathCellObject,,Tumor,353.26,53.12
237c7678-8870-4678-9892-3833ef6c85a7,PathCellObject,,Tumor,705.79,52.85
03667f31-a567-4a18-9269-dd6ba9ae461e,PathCellObject,,Tumor,514.54,57.35
cec22cef-c633-4dd2-966b-7c57be508e76,PathCellObject,,Tumor,446,55.28
95341211-df94-461c-89e9-14d76243d4a8,PathCellObject,,Tumor,485.82,55.81
3ea8309f-b5b2-4045-b132-73457ce5ebaf,PathCellObject,,Tumor,292.81,57.17
b7f59549-ca90-4800-ae05-9cbbe7d4da63,Target: CD68,Target: CD68,Tumor,422.95,59.23
a87e0857-1077-4213-808d-a8c13aee8a25,PathCellObject,,Tumor,436.25,57.41
48848b57-82ee-4423-aa66-8c16d7e859d7,PathCellObject,,Tumor,311.63,59.33
e3d96fd1-f80a-487d-a3e8-cfa1a042d582,Target: CD8,Target: CD8,Tumor,753.04,61.21
afc49424-0d02-4e1b-b3e1-49eda7b16204,PathCellObject,,Tumor,284.74,62.38
53c42ca0-63ad-4fef-85c8-b1bdd07d4ca8,PathCellObject,,Tumor,707.66,65.92
2c5ea38d-df6b-4bab-b66a-a2ac0316f927,PathCellObject,,Tumor,176.68,62.75
fbc3cd93-07c8-42d6-a662-f4659dcf126d,PathCellObject,,Tumor,732.61,62.74
bb687842-cc24-47f8-855f-8a469f6d2356,PathCellObject,,Tumor,609.16,63.27
85135adf-380c-4490-ae06-c4532243ed0f,PathCellObject,,Tumor,370.24,66.02
9d682fba-0303-4a87-bcbc-b26877ee812e,PathCellObject,,Tumor,640.26,65.23
b6804f66-e432-4e34-9ed3-084b1e3351f3,PathCellObject,,Tumor,722.04,68.72
812e64d1-dac3-4f66-b86f-a16d1a100c15,PathCellObject,,Tumor,593.96,68.98
8b59fe3d-83f5-4cc4-9425-11e9d1bbbefa,PathCellObject,,Tumor,629.11,69.75
7c1471e8-1f04-4128-bd57-2ffbef62d2be,PathCellObject,,Tumor,361.26,69.78
946cc5de-461f-45dc-bb73-2ff12a06bd14,PathCellObject,,Tumor,554.41,70.58
899b7fcc-557a-4285-94b6-7b34541dc7bd,PathCellObject,,Tumor,759.57,70.81
06c1477b-a814-4245-8640-da78c19e0e01,PathCellObject,,Tumor,522.85,71.4
