Object ID,Name,Class,Parent,Centroid X µm,Centroid Y µm
bbe80023-d158-4bda-9621-af9301872c9c,PathCellObject,,Tumor,530.59,6.908
f4acd339-e9a1-40a0-a904-13e1beb52c65,PathCellObject,,Tumor,344.41,5.584
1b5d0b92-b384-44e4-8462-9b50b63c05ed,PathCellObject,,Tumor,370.42,5.964
c7d6e0f3-1401-4308-9788-ecf551a868c8,PathCellObject,,Tumor,324.53,6.702
296ef529-dc7f-4b80-ac4e-a4cc268c412b,PathCellObject,,Tumor,548.02,4.518
10203691-fd65-423a-bf9c-50e4c9e18ebc,PathCellObject,,Tumor,640.25,8.33
c552596a-cbc2-4bb9-8da3-d0df2927f7fc,PathCellObject,,Tumor,291.53,8.071
d73e8d49-83b6-489a-8a7f-96d6a5d08875,PathCellObject,,Tumor,468.12,8.273
6b65f4a5-a557-4391-9204-46536a702de9,PathCellObject,,Tumor,334.94,9.759
986d4a8f-e1e2-4b58-bd21-c3ed4a7860d9,PathCellObject,,Tumor,617.58,12.96
856a558e-1aa1-40bf-8a7b-c3dfd8375664,Target: CD8,Target: CD8,Tumor,540.45,11.68
a8d59ba1-9312-44db-9f9d-5821f5f59444,PathCellObject,,Tumor,444.87,10.1
4c56091f-de91-40ce-8ebe-9684ddf906c8,PathCellObject,,Tumor,671.74,11.33
16189099-9216-4d66-b6b4-3a6bd3bd80a4,Target: CD8,Target: CD8,Tumor,578.03,10.11
609b761a-1c4c-4388-aef2-036cb5519233,PathCellObject,,Tumor,409.94,14.07
0a1e8111-cf60-4572-bbc2-239d0e361720,PathCellObject,,Tumor,218.25,13.47
c70bca9b-31f8-45b9-9b18-5bf2c327810e,PathCellObject,,Tumor,481.86,15.76
2276f127-34c8-4264-875f-956b13f32be4,PathCellObject,,Tumor,316.07,15.63
1ece7427-c8bc-4fee-a284-9da85847f5da,PathCellObject,,Tumor,585.48,15.3
7cb7d02c-91e9-4c88-a399-71a8085c78e3,PathCellObject,,Tumor,656.65,18.54
f7de9622-7ee0-4267-96f8-cd7b2e5260cb,PathCellObject,,Tumor,714.7,17.4
5068e279-64ea-4e16-9541-631d42677684,PathCellObject,,Tumor,204.39,19.95
1f1c8294-e490-4817-9743-75b0f0c2e609,PathCellObject,,Tumor,642.97,21.48
285f5f8e-0acc-4b6c-93ad-ec97c29cc3bd,PathCellObject,,Tumor,468.01,19.08
de481610-c763-4a78-ae22-b9e6ec067dbc,PathCellObject,,Tumor,678.89,21.43
9089c184-6559-46ef-aed1-9c37c690d5af,PathCellObject,,Tumor,490.14,21.99
e2f7391d-d632-487f-909c-b42656b91aa7,PathCellObject,,Tumor,563.01,25.46
2f7b7cb2-30f0-416e-a72f-808f16b9537a,PathCellObject,,Tumor,393.74,23.36
91f8838c-6915-47a8-b893-858578f0d9ad,PathCellObject,,Tumor,668.1,25.79
19409234-78f6-4b4b-a189-0adbe660ffb3,PathCellObject,,Tumor,302.76,24.59
483edf1c-0bbe-40d3-8b8d-4d3fc20a441d,PathCellObject,,Tumor,607.04,23.49
85d1f59e-772f-4ca3-b6d8-08b872f877b1,PathCellObject,,Tumor,403.36,28.79
8bb92816-c86c-4639-9e6f-b29a197df522,PathCellObject,,Tumor,170.81,22.52
9a83aa6c-8369-479b-a000-e8792fa6d5ff,PathCellObject,,Tumor,312.42,26.18
5ba80ad7-926c-4e85-85b2-878886f88781,PathCellObject,,Tumor,631.78,27.08
c9eb406e-7194-45e0-b7b9-170df2b4ae54,PathCellObject,,Tumor,551.09,27.15
1bc4e84a-1506-471d-a7f4-1c4ef145462f,PathCellObject,,Tumor,334.68,27.71
52f32178-fa58-4d36-9c85-7ede39c86199,PathCellObject,,Tumor,585.55,26.48
13ffeb13-c8c8-44ab-ad4f-ac4be36a6af2,PathCellObject,,Tumor,447.11,28.11
d0771e1a-869b-46bc-acca-e60810125878,PathCellObject,,Tumor,179.24,27.99
01fe2f80-b81e-4be1-ac6c-5b3c6f927ba9,PathCellObject,,Tumor,344.53,28.65
372c5c34-191d-45ba-acc8-ee63d29fc5c7,PathCellObject,,Tumor,171.2,31.61
253255c3-6f33-4b03-a675-898003e257ab,PathCellObject,,Tumor,414.75,31.15
e92e9c33-97bd-4a44-8a41-f3bbb6b1b534,PathCellObject,,Tumor,464.61,29.94
83b5e2ab-90c5-4e20-a8e9-4a6794435b83,PathCellObject,,Tumor,542.94,31.63
9884c8b6-02d1-4fcd-8e2d-dbc0c765f8d5,PathCellObject,,Tumor,390.81,33.39
b14ce360-8365-48fd-89a8-df86636007ec,PathCellObject,,Tumor,575.24,32.03
c82b21f9-1881-48cf-9532-3cd816523356,PathCellObject,,Tumor,612.98,31.91
128d760f-6869-4f97-bbd8-a30e49fd5ce2,PathCellObject,,Tumor,380.23,33.09
d8896ddf-2bfc-47e2-9f75-b0356c7a7478,PathCellObject,,Tumor,656.51,33.94
6f73d036-5bc3-4fc2-8262-750d7ba1a839,PathCellObject,,Tumor,592.74,35.24
09e4e0a0-4756-4993-96d3-9fb1f8add754,PathCellObject,,Tumor,720.83,33.62
71846bd5-8592-4a0f-8c0f-5925b20b064a,PathCellObject,,Tumor,457.77,35.1
43bffc06-7d24-4aeb-ba2b-22e87403e9b6,Target: CD8,Target: CD8,Tumor,668.55,36.88
cec90b81-ea70-4ba4-aa1b-4e5bdf9c2ec6,PathCellObject,,Tumor,571.54,39.4
7742e4d1-02ad-4c65-bd6f-ce589ed0a643,PathCellObject,,Tumor,621.06,38.05
4aa51c2c-af26-48e6-8609-f4ceeb69e901,PathCellObject,,Tumor,730.31,37.77
e906ae4c-4b8d-48f4-b8d9-efd512596715,PathCellObject,,Tumor,630.67,38.41
ad6cf374-48c7-448c-a4d8-c7e0c07a77da,Target: CD8,Target: CD8,Tumor,678.6,39.64
8f2aa690-2ff0-4c78-abb9-ca45e05a9e1a,PathCellObject,,Tumor,291.76,40.98
c78eac01-76c5-41a2-8aaf-d4091eefe135,PathCellObject,,Tumor,583.19,42.33
aa1fda5d-93bc-4353-8bff-9f2f3a34b07b,PathCellObject,,Tumor,699.02,38.77
1fc0c5e6-fd61-4e5e-9671-b0b483700d61,Target: CD8,Target: CD8,Tumor,318.03,41.4
d2b08e18-37c1-47a7-a5ec-8d5b867b9073,PathCellObject,,Tumor,443.84,39.99
6b038b5a-9e00-4971-a164-30cccb425cc5,PathCellObject,,Tumor,707.63,43.73
03a20256-04f8-44e2-9be5-7d15e0a3deb2,PathCellObject,,Tumor,611.46,42.5
38eeca66-945e-4177-a516-a25b193e9341,PathCellObject,,Tumor,558.51,46.49
c40202ed-1bdd-4069-8632-3b7c04d2a6a0,PathCellObject,,Tumor,217.55,43.34
c974bf57-0891-4428-ac77-52c09054cba6,Target: CD8,Target: CD8,Tumor,333.6,46.15
ee396b21-c6c7-4b70-82c3-0c127add2f51,Target: CD3: CD8,Target: CD3: CD8,Tumor,390.31,43.99
76c7e670-b8fa-443f-ad83-9d333b04dd59,Target: CD8,Target: CD8,Tumor,380.81,46.42
ea1aa2dd-6ce6-4405-aa5d-c7122f910761,PathCellObject,,Tumor,414.48,45.43
82877979-e748-4589-9208-03ed8e7a4309,PathCellObject,,Tumor,424.29,43.45
fe6b69d2-6b4b-4092-9d46-765c8675cc23,Target: CD8,Target: CD8,Tumor,402.45,46.49
cd110956-7c3e-4e5d-94f8-493491de3ef7,PathCellObject,,Tumor,545.95,47.06
cf59e21c-aa3d-4e2a-958c-7992e0fd4356,PathCellObject,,Tumor,688.73,50.42
0cf12ac4-06a2-425d-98df-b5bb5ddf6b9c,PathCellObject,,Tumor,567.82,44.94
e2ec09b0-c3e8-4963-abe6-b8b9aa7f933f,PathCellObject,,Tumor,267.02,47.71
36cf289e-55f5-4546-af62-935ed7533019,PathCellObject,,Tumor,326.33,47.63
d325017a-c0ca-4700-a56d-6686c8b6350c,PathCellObject,,Tumor,626.91,49.96
fa9356aa-e722-4b70-9600-66744df7c752,PathCellObject,,Tumor,666.19,50.44
dcf41431-2385-44a9-84d4-5cfffb090aa2,PathCellObject,,Tumor,441.08,50.24
6b885be7-fa12-45da-bce7-cc702aa61410,PathCellObject,,Tumor,459.99,50.1
aa42fbca-a1b8-4689-b306-a1c282c4ff32,PathCellObject,,Tumor,250.11,50.26
11c7e1ad-f053-48bb-a5bc-99d34d119d67,PathCellObject,,Tumor,609.18,49.61
b2cb7d3b-f2c8-45ed-a3f8-55005b96f3d9,PathCellObject,,Tumor,571.59,53.2
23132696-0e3e-4697-8d00-9e97e8fda1a8,PathCellObject,,Tumor,647.13,53.29
5002c421-025d-43d6-ba41-1d0ce0964c98,Target: CD8,Target: CD8,Tumor,181.01,52.33
19ef1f04-bd44-478f-ab27-7ea2d6950fd2,PathCellObject,,Tumor,423.17,55.38
501769d7-1b9a-4653-b0e8-41f4183c59f8,Target: CD68,Target: CD68,Tumor,706.74,57.85
9851490d-1896-4eb2-bf7f-64f12278812b,PathCellObject,,Tumor,603.18,54.79
69df7cb6-f91f-4f83-b9ee-9dfc1f9f8a18,PathCellObject,,Tumor,291.83,56.31
2c778507-fd9c-4e94-a508-40b4f862049b,PathCellObject,,Tumor,412.85,56.4
16dde09b-57bf-463c-946f-5ca7d15304b6,Target: CD8,Target: CD8,Tumor,195.94,56.07
ff7d9120-d364-452b-8bf9-e01e902129b2,PathCellObject,,Tumor,211.03,55
a26a3d17-98cb-4ccb-83a0-301b31bc77e6,PathCellObject,,Tumor,312.48,56.67
c85c6313-f57b-43bf-878a-e07749e51132,PathCellObject,,Tumor,617.49,57.2
0d299257-d9a7-4e29-b304-95af01e2c963,PathCellObject,,Tumor,239.69,59.83
76e1611b-6f33-4371-ae02-5e8c710ab42a,PathCellObject,,Tumor,278.23,59.14
503239c9-c61c-4ab4-a997-b9989994f47d,PathCellObject,,Tumor,171.14,60.9
5e30c888-a0d0-48fd-a5e4-56eb975c50d0,PathCellObject,,Tumor,546.51,64.69
d0f704bf-e780-4a92-8747-a013baf4305c,PathCellObject,,Tumor,569.29,65.48
dd1111cf-0ca9-4917-8965-6668ee675398,PathCellObject,,Tumor,658.04,57.67
2c98a8e3-c43b-4ae2-949a-863d9657a93e,PathCellObject,,Tumor,593.72,60.3
ded1bf94-d216-4021-82a6-1569601c57d2,PathCellObject,,Tumor,636.26,62.12
d07979f2-b8d1-4302-8452-33894aafd213,PathCellObject,,Tumor,675.74,59.1
2247bf27-496e-439b-be58-b5c63cbdb405,PathCellObject,,Tumor,665.98,61.62
628a6587-019b-458c-89d9-9f17ce030c9c,PathCellObject,,Tumor,681.52,63.84
f46ef47f-0ec6-429c-9b76-45d0b2d101c3,PathCellObject,,Tumor,656.41,63.34
c7efbdc8-6c73-45b5-b47f-41fe41991ead,PathCellObject,,Tumor,613.24,64.9
0f4a4768-7815-4e47-bf15-5504a1f2c4ff,PathCellObject,,Tumor,320.82,64.2
f0144b00-3482-42c5-b882-2caa8bd88922,PathCellObject,,Tumor,601.87,64.11
7aa4b037-297b-43c6-9173-71f318e3c975,PathCellObject,,Tumor,689.7,68.41
b9dfd7df-4ef4-4651-971c-76b4412c9f26,PathCellObject,,Tumor,475.7,64.43
89109bea-1ec7-49e8-b937-56cc012ddf67,PathCellObject,,Tumor,712.77,67.34
18f065e5-267c-4b2b-9cd1-cdde9ecd05fe,PathCellObject,,Tumor,182.08,68.49
b2692ff3-df30-4198-bfac-b59a7143ffc7,PathCellObject,,Tumor,441.81,66.83
11b5f52c-9b67-4d57-9d15-f3172c7bb455,PathCellObject,,Tumor,461.38,65.61
34a1ee56-4e99-4d2d-8a53-1fde8a91a15d,PathCellObject,,Tumor,673.94,71.68
cd4d80f7-6f45-4758-bb53-910692dd4aa0,PathCellObject,,Tumor,646.45,68.32
55706a50-37ff-42d0-a113-1427de05e564,PathCellObject,,Tumor,665.49,69.59
c7d7475e-b4c5-4db1-b009-9a971d3c5344,Target: CD8,Target: CD8,Tumor,263.46,69.85
4d62156f-93f4-4529-b7f9-c7f3dd6693cb,PathCellObject,,Tumor,651.44,68.5
0ff13099-4d12-4186-bf6e-3ed74fba11b1,PathCellObject,,Tumor,658.11,70.82
8856439a-1426-4404-81f2-9620d6443990,Target: CD68,Target: CD68,Tumor,226.87,69.61
79f2ba97-cf6f-4c7c-bb9d-4153b34cd260,PathCellObject,,Tumor,235.84,70.85
eef34404-c7e4-4b53-a818-7de95da91a09,PathCellObject,,Tumor,419.82,70.04
320b296b-b44f-4086-9f28-27c49059c674,PathCellObject,,Tumor,273.59,69.17
6c0a8545-874d-4d0a-a139-21fe4e694ea7,PathCellObject,,Tumor,280.84,72.25
9d02e082-6d4c-4841-8332-7eeefeb3e025,PathCellObject,,Tumor,599.59,73.28
b2e16ee2-2863-4132-9967-61d9182d8e21,PathCellObject,,Tumor,410.73,71.69
a0298afa-cc7c-4b96-9be8-b0c92660500b,PathCellObject,,Tumor,585.1,75.16
e6bb3f60-ec9f-4b99-b7aa-02fab6a23286,PathCellObject,,Tumor,699.92,72.89
a58b851d-e43f-4509-927f-7ad5c4582fa8,PathCellObject,,Tumor,631.84,75.58
6abd020a-89ff-4bd5-87cf-e9c1de405cbc,Target: CD8,Target: CD8,Tumor,248.2,71.7
fbf80b1f-4656-4870-8f70-5a80e8a99320,Target: CD3: CD8,Target: CD3: CD8,Tumor,535.11,76.2
ed2004f1-df9a-44d9-8906-78dec72cdb43,Target: CD8,Target: CD8,Tumor,707.12,76.49
234dd7cf-1f56-40dd-b964-025ea34c8b17,PathCellObject,,Tumor,301.05,78.13
13dbc1fb-2aa6-420c-aab2-c146e825942c,PathCellObject,,Tumor,611.34,76.22
a86928ef-4c4c-40b5-b0c0-82de79650362,PathCellObject,,Tumor,173.73,76.97
e1476193-3532-451a-9f25-fb8d46271990,PathCellObject,,Tumor,640.68,78.96
d9230a68-a017-4221-96bb-d7bfb2156249,PathCellObject,,Tumor,377.77,75.49
0bd3b648-0037-4b27-bc00-cb98bfa8f9d7,PathCellObject,,Tumor,434.87,75.82
c978df8d-8186-40fb-957c-9469dbc3dd82,PathCellObject,,Tumor,454.86,75.33
8ca3715c-2511-47ce-a083-445341606d80,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Tumor,765.97,75.09
f11d2946-a05f-4903-9a01-c43e8ecc11b4,PathCellObject,,Tumor,561.9,76.21
4bb5fb5f-11ac-4a4b-99c9-26fe54937ccf,PathCellObject,,Tumor,619.37,79.2
adafeeac-ee37-4a92-8195-a91bdee9fdbd,PathCellObject,,Tumor,650.42,76.17
416cd999-7359-487c-9717-4e4d741d629e,PathCellObject,,Tumor,269.57,80.08
3f14a3b4-c33a-4f7c-9e1e-4d45433688b1,PathCellObject,,Tumor,189.46,79.25
ee5725a2-dbd0-4641-8d88-39e9ae0b153f,PathCellObject,,Tumor,402.81,79.34
3b7b38bb-51ef-40d4-9b05-d65bf78147f8,PathCellObject,,Tumor,23.04,77.61
75e804af-d562-43dc-baf4-6a68e3a92a03,PathCellObject,,Tumor,656.95,79.65
1dcb9065-c1cb-4d8e-b925-b99dbbe75604,PathCellObject,,Tumor,13.27,82.53
43572c21-b1c6-46cd-bf77-9fe1204ec04f,Target: CD3: CD8,Target: CD3: CD8,Tumor,246.32,80.16
96c57429-076e-485d-9ef1-d6f0be744576,Target: CD3: CD8,Target: CD3: CD8,Tumor,755.73,82.03
0b2924e6-72bc-4cf6-804d-6fdb65c81c84,PathCellObject,,Tumor,692.75,78.94
50349d06-dc65-48cf-9aa3-acdc6d3aef64,PathCellObject,,Tumor,165.07,81.93
0150ce6b-98e6-4c0e-932c-13f16e5d501e,PathCellObject,,Tumor,683.56,81.74
3783fa67-6891-4602-b555-e1be9f0485dc,PathCellObject,,Tumor,469.01,85.15
9aa56695-751b-4a62-9227-b572492d973f,PathCellObject,,Tumor,647.65,83.65
eb54c4a7-f241-4649-ad1e-c1022fe3213c,PathCellObject,,Tumor,569.48,81.58
0bbae2d4-dbcb-4cbc-a7fa-c749148b8232,PathCellObject,,Tumor,252.24,86.92
a37155ed-8770-4f5a-88fe-c3f5045e41fa,PathCellObject,,Tumor,701.65,85.16
9ba676f4-c1d9-475a-8dba-24f63439a5c6,Target: CD3: CD8,Target: CD3: CD8,Tumor,554.53,83.93
ad1ddcdf-0055-4be7-9b86-f68f7edb8f15,PathCellObject,,Tumor,290.25,88.58
