Object ID,Name,Class,Parent,Centroid X µm,Centroid Y µm
ef0aeb64-0483-4792-a070-be0c48c321a0,Target: CD68: CD8,Target: CD68: CD8,Tumor,632.37,4.42
3ee87c85-66eb-49ad-b602-975735a12330,Target: CD68: CD8,Target: CD68: CD8,Tumor,756.9,4.042
d2fe1ffc-3d55-411e-87b3-8a0f43eb4590,Target: CD3: CD8,Target: CD3: CD8,Tumor,642.79,2.6
d17dbc80-fcc0-432c-9645-7ed54955f671,PathCellObject,,Tumor,702.96,6.699
eafe4ec2-5f29-4693-ac6f-759d9af0add0,PathCellObject,,Tumor,650.36,10.28
03fd0258-1c09-4fc9-84f4-42c8187cb0e7,PathCellObject,,Tumor,748.39,7.197
11b69f2f-36da-4337-bce0-dcfa6b2e14c8,PathCellObject,,Tumor,504.76,10.05
75795653-283c-438a-aa0c-7226cef1afde,PathCellObject,,Tumor,557.58,11.36
00091792-f91c-412c-ada7-19943800ada5,Target: CD68,Target: CD68,Tumor,690.48,19.96
1e4f0884-658d-43bd-95e5-10fa70b255c3,PathCellObject,,Tumor,719.15,12.16
7dbcc441-a220-4ad5-a68b-d42e64a22be7,PathCellObject,,Tumor,709.97,15.65
cbcc44e9-9fb5-47c9-8603-ba8391d585fb,PathCellObject,,Tumor,745.74,19.48
b60a59ae-e806-4857-b681-f8c43a3373bc,PathCellObject,,Tumor,593.68,12.45
2d92b247-6456-4ce0-a312-96c96f85d579,PathCellObject,,Tumor,630.33,13.79
63f4afa8-eb1e-441d-9b8c-1c9f1c9826e5,Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Tumor,527.49,17.69
1e9a28c6-dca3-46e3-8aac-c06ce3acb7fd,PathCellObject,,Tumor,541.85,20.06
4c1e1c9e-ce14-4c29-80ef-ac370898618a,PathCellObject,,Tumor,585.74,18.31
8fdad401-3d42-4214-a6b8-bdeac255bdb8,Target: CD8,Target: CD8,Tumor,675.99,20
dc64c446-6b27-429f-b7bf-e1a22006a740,PathCellObject,,Tumor,622.42,24.23
fc7fae4d-1cbe-4a6b-9e1e-82612b3aea51,PathCellObject,,Tumor,520.76,22.19
d30ca78f-8fb5-4e7f-9f25-2d1c8369a2b8,PathCellObject,,Tumor,730.78,20.66
914b59f0-45c6-482b-abe4-6c745cfb3fa1,PathCellObject,,Tumor,510.72,23.27
ece794fd-bfc1-40bf-8d7a-ce8b83edf0ab,PathCellObject,,Tumor,608.47,25.34
6508050b-cf37-40fe-9d58-6c31dfaba897,PathCellObject,,Tumor,597.87,23.75
c329a4cd-ffab-4a07-a2da-2d575965695e,PathCellObject,,Tumor,703.42,30.39
cc4e2ff9-7e41-4b84-a381-eccb5df9068f,PathCellObject,,Tumor,254.58,23.56
9ff62d98-6d4f-433f-ad23-062874b60e2c,PathCellObject,,Tumor,555.8,29.03
6e63004b-4bdb-473e-ae48-fbbff58f520d,PathCellObject,,Tumor,402.07,22.18
b1866fc2-0dbb-40c2-9363-a28df06bb330,PathCellObject,,Tumor,167.76,26.53
55ad534a-a50a-4265-84a7-5061ca82e8ab,PathCellObject,,Tumor,179.49,27.3
45f42a86-f1f8-4e40-ad28-2d6c45da6b5d,PathCellObject,,Tumor,472.8,24.75
d8411555-e883-4fb6-8709-b7ed93de035d,PathCellObject,,Tumor,729.28,28.86
cce582b6-3fc5-4b11-b355-39ff725b4dc3,PathCellObject,,Tumor,464.79,30.12
c4508639-c859-4ffd-89ac-5625e8484517,PathCellObject,,Tumor,400.55,30.19
339ff14d-9f1b-4c0c-8236-6453b20af0cd,PathCellObject,,Tumor,515.74,33.02
1fb6f905-1c39-483e-a2d9-00683d0f1b29,PathCellObject,,Tumor,481.08,33.45
2d32702b-ffb5-4f10-8438-9b91364ee98e,PathCellObject,,Tumor,740.58,38.51
c73c7aea-26fa-44e6-9a49-3bcfb1e8cfb9,PathCellObject,,Tumor,759.03,34.07
df170e61-f0f2-4c58-8493-fac69bfbef52,PathCellObject,,Tumor,716.19,30.02
f5af6cda-c41c-4831-91ee-d61b9650b285,PathCellObject,,Tumor,408.59,32.69
3c9f998e-a2d1-42ad-a7a0-c53a5a56c27a,PathCellObject,,Tumor,233.65,35.85
14acfd90-2997-441c-936a-2c77580c26ad,PathCellObject,,Tumor,588.38,35.53
e7049599-0038-4a36-ab65-fc6ed7cbf809,PathCellObject,,Tumor,722.1,39.98
d98a41c4-b827-4a33-8af2-c3afd881da42,Target: CD68,Target: CD68,Tumor,677.75,35.87
204ecede-4c6f-4d8b-a3a4-b3e47f7067ce,PathCellObject,,Tumor,174.43,38.62
c60bedb6-0e4d-4b03-8311-a52684bd10d0,Target: CD8,Target: CD8,Tumor,456.79,41.24
91aa7b32-f4e4-4481-9206-f2456c8b165e,PathCellObject,,Tumor,221.63,43.74
2a403f0a-3437-4446-a331-86fc7af58afa,PathCellObject,,Tumor,318.42,43.97
a8198a16-da74-458c-a728-e41dae4542a6,PathCellObject,,Tumor,745.61,51.41
4f4d8c9b-9417-47b3-9b78-ad1c3122fd1f,Target: CD68,Target: CD68,Tumor,648.12,50.01
4ae33dcb-c5e3-4b8f-9b1a-42d343deacb8,Target: CD8,Target: CD8,Tumor,451.26,49.42
96276806-aad1-4283-8c08-3a09e749efcc,PathCellObject,,Tumor,521.75,51.45
fbc0c922-cbe6-4149-807f-6b0968955cd0,Target: CD68,Target: CD68,Tumor,634.33,52.4
a08447f0-2131-4cdf-ae44-4a0e8c14e2e7,PathCellObject,,Tumor,263.54,50.04
f8f7dc95-dd22-4289-9a15-8c9dc45a2951,PathCellObject,,Tumor,410.92,53.59
5cb4494f-5972-48bc-bcba-56098d008a4c,PathCellObject,,Tumor,726,54.14
e16adfcd-c26b-4134-a92e-dc94c5d11edc,Target: CD68,Target: CD68,Tumor,794.1,56.13
a2db9cef-5099-4593-97a1-2d8effc328a7,PathCellObject,,Tumor,662.53,57.04
b5e977f9-f434-42c5-bf8d-87dba0d4a4d5,PathCellObject,,Tumor,691.57,56.7
58ef29fb-6c31-4f1a-baed-2dc179fc56bb,PathCellObject,,Tumor,453.59,59.92
43d2880b-70e9-4640-b8e0-02853a6ab202,Target: CD68,Target: CD68,Tumor,783.85,55.65
70d2ab16-6ea1-4b0a-b42c-288935c971d5,PathCellObject,,Tumor,709.7,54
a633fde0-4683-484b-9659-3ef54afd65be,Target: CD68,Target: CD68,Tumor,342.58,60.77
1001282f-15f5-4105-a87c-f3fda9af93ad,PathCellObject,,Tumor,676.78,60.17
0a47d3b5-cf54-4539-9ca3-1955978620aa,PathCellObject,,Tumor,606.65,59.38
f9aaa283-1a66-4101-b6b3-29f1bb1e5b99,PathCellObject,,Tumor,264.51,61.91
5c3d0519-8174-4f05-b55f-0bada0cf1e67,PathCellObject,,Tumor,482.18,58.74
26567e8f-6a31-45ad-8049-47cb59302241,PathCellObject,,Tumor,595.71,61.56
801b861d-d833-42e2-a03b-965cf5b953c9,PathCellObject,,Tumor,526.83,61.65
c9a5873f-0683-49bc-bf43-5021f21bc89c,Target: CD68,Target: CD68,Tumor,720.88,62.42
79e93eac-eea4-4ca1-a39b-852da72185fa,PathCellObject,,Tumor,702.46,66.18
a3af390c-b877-481f-a731-ef74d83c8628,PathCellObject,,Tumor,417.68,67.61
8c61e887-f06d-4d50-a9fd-8c0840237ef3,PathCellObject,,Tumor,435.24,68.32
5633e56e-e394-4759-80de-386a8dd850c8,Target: CD68,Target: CD68,Tumor,401.89,68.47
3212be4f-7d32-4738-9c20-bb45f0e95b03,PathCellObject,,Tumor,481.97,68.01
e3707caf-b419-42f3-b793-79694abb1ab8,PathCellObject,,Tumor,507.73,71.13
98f14a7a-e1fa-4198-b591-fc1d65578019,PathCellObject,,Tumor,534.03,69.64
a85a45af-fcbb-45d4-81cd-2f6d7294ae1e,PathCellObject,,Tumor,488.84,71.65
2e1172a3-3243-47a7-9779-d1f01eb82d42,PathCellObject,,Tumor,237.32,70.97
aecb1897-2218-4478-ace7-7494aa2870ec,PathCellObject,,Tumor,204.8,72
3ba10ed4-312a-4f78-8e59-c848e661ea33,Target: CD68,Target: CD68,Tumor,682.99,74.3
700e9cf6-be0a-4097-a5d2-3735f8074d17,PathCellObject,,Tumor,766.39,71.78
699c63c9-c97c-414d-a0f9-a456be997635,PathCellObject,,Tumor,498.24,75.19
625a67cc-ceb7-41cc-bf00-023b29aa6908,PathCellObject,,Tumor,635.04,76.98
7217ff41-73b0-42b8-87d3-2dc463119312,Target: CD8,Target: CD8,Tumor,615.45,79.17
9cf3a4b1-efcf-4e8d-b411-648a8d3e21b6,PathCellObject,,Tumor,648.2,82.69
997736a3-6490-4510-9eb8-65ece56618b4,PathCellObject,,Tumor,774.27,82.97
2fb1f904-bdac-48f3-a4e8-31b4d4c22540,PathCellObject,,Tumor,700.92,84.12
99363b28-be17-4dbe-bda8-d544d149c81a,Target: CD68: CD8,Target: CD68: CD8,Tumor,418.6,84.33
933d0cab-5ef5-4ca9-857c-1f2fbbc88605,PathCellObject,,Tumor,489.01,81.37
7a9f625c-aafa-480f-9c10-814c0e37e7c4,PathCellObject,,Tumor,500.13,84.95
6420968c-e06e-4fc1-a6b9-1fef33ee54f7,Target: CD68,Target: CD68,Tumor,668.41,85.24
63bba0c7-f594-4243-a07a-e681a987cf2c,PathCellObject,,Tumor,332.67,84.56
95aa15bb-3ee3-42a0-83ee-a211b9fd1907,PathCellObject,,Tumor,483.27,86.37
fce0feaa-22f2-4d79-ae64-d312dfe9c030,Target: CD68,Target: CD68,Tumor,733.78,85.11
19c60468-1ec7-4036-993c-5816cc10a899,PathCellObject,,Tumor,134.3,88.83
0705f916-8562-4e7a-99ae-e254ae18dcfc,PathCellObject,,Tumor,713.06,87.03
16b19ac3-145d-4f54-ad58-b6d5d4dfcec0,Target: CD68,Target: CD68,Tumor,283.48,89.21
e78b42dc-70c5-44f0-a9e0-c9872cbb6a9e,PathCellObject,,Tumor,492.32,88.51
1e0ee520-0e26-4207-86c3-51e413c375a7,Target: CD8,Target: CD8,Tumor,454.5,88.87
ba9dcf5c-6db1-4ccb-9cf6-0ea8d08bc4b9,PathCellObject,,Tumor,344.27,93.3
2b1fd729-116a-4ff4-af03-9915c12a4c85,PathCellObject,,Tumor,487.96,93.55
61631f6c-90b1-4250-a556-61ad9aa22703,PathCellObject,,Tumor,325.77,92.99
75a0261f-7ca4-442c-951a-49b27b97a2bb,PathCellObject,,Tumor,216.65,92.72
3da8300b-1601-44b9-ae78-c84b41a7251c,PathCellObject,,Tumor,256.81,94.03
d2fb6d71-1b87-4be1-b0ac-4367c8449243,PathCellObject,,Tumor,495.98,93.8
5944ae21-8857-497b-9e73-75394e8b4ff3,PathCellObject,,Tumor,521.73,93.1
d6ce2838-4713-4421-960c-e15d8c4ecb53,PathCellObject,,Tumor,629.09,94.15
4874322d-f7a6-45db-b1f2-9bfb4ad54515,PathCellObject,,Tumor,684.93,95.9
e92a6863-3c90-4aa4-ae9f-cd819e4d01f4,PathCellObject,,Tumor,466.28,94.59
038e8061-dd1e-446c-8682-dd548630199f,PathCellObject,,Tumor,716.71,96.32
e1874faf-b851-4b4b-9ef0-cb71fc6d90e8,PathCellObject,,Tumor,418.38,97.19
1ec65ef5-d030-49e3-be96-1125c849e594,PathCellObject,,Tumor,332.68,97.78
9b9d4a28-c93c-42d3-9ba7-003cd20e1b46,PathCellObject,,Tumor,508.13,95.26
e7665fbf-0c12-4555-b14a-8195c1745cc9,Target: CD68,Target: CD68,Tumor,532.53,99.58
0d134207-5e30-4380-9e9d-612fae9fbe84,PathCellObject,,Tumor,455.37,98.44
b83c5f18-8f7f-44be-9d1b-1689b329a469,PathCellObject,,Tumor,500.75,104.41
62ded60f-11ae-4034-abf4-c22b08d35023,PathCellObject,,Tumor,754.79,99.49
3ddfc775-ea6d-4979-b7d3-1aea51bdc833,PathCellObject,,Tumor,673.7,97.9
00a56d07-825e-4d9e-aad0-2fb980f73f4d,Target: CD8,Target: CD8,Tumor,665.14,100.95
80be988e-650f-4242-90cb-3f96a6fa309c,PathCellObject,,Tumor,480.11,101.9
592a585a-b9a2-4c53-9809-0f8b08d6f347,PathCellObject,,Tumor,523.22,103.54
d0fe3d40-53fb-41a4-94ea-a0ccfe468806,PathCellObject,,Tumor,467.86,105.06
22256175-99c8-472b-816b-c6aaf8db8c36,PathCellObject,,Tumor,422.69,107.52
bbc8e72c-43a9-42c0-a72b-14ae453fea3b,PathCellObject,,Tumor,454.17,109.82
c64213c8-8735-4d91-948c-e9bdc1e64980,PathCellObject,,Tumor,512.18,110.79
24105c9c-5c35-4faa-a449-cdc847aa9ead,PathCellObject,,Tumor,678.59,112.32
a3222b76-cfb3-49e0-ae77-a4cc92341e14,PathCellObject,,Tumor,728.92,106.83
